age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,subscribe
40,blue-collar,divorced,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
29,technician,single,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
44,admin.,married,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
56,retired,married,basic.4y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
31,blue-collar,single,basic.9y,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
58,blue-collar,married,basic.4y,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
52,services,married,high.school,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
42,entrepreneur,married,university.degree,no,unknown,unknown,jul,thu,1.4,93.918,-42.7,4.962,yes
47,technician,divorced,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,technician,single,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
42,admin.,married,high.school,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
58,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
52,retired,married,basic.4y,unknown,unknown,unknown,jul,thu,1.4,93.918,-42.7,4.962,no
41,blue-collar,married,high.school,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
49,services,married,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
32,technician,married,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,entrepreneur,single,high.school,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
44,entrepreneur,married,university.degree,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
27,services,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
51,technician,married,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
27,services,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
27,services,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,housemaid,divorced,basic.6y,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
56,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
29,blue-collar,single,basic.6y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
38,blue-collar,married,basic.6y,no,unknown,unknown,jul,thu,1.4,93.918,-42.7,4.962,no
27,services,single,university.degree,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
47,technician,divorced,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
39,services,divorced,high.school,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
39,services,divorced,high.school,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
26,admin.,married,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,management,married,professional.course,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
29,admin.,single,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
36,admin.,single,university.degree,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
39,services,divorced,high.school,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
44,blue-collar,married,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
31,services,married,high.school,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
29,admin.,single,university.degree,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
44,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,technician,single,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,admin.,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
51,technician,married,professional.course,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
29,technician,single,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
26,admin.,married,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,entrepreneur,married,basic.9y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
35,management,single,university.degree,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,technician,single,university.degree,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
41,entrepreneur,single,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,entrepreneur,single,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
27,blue-collar,single,basic.6y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,entrepreneur,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
55,entrepreneur,married,university.degree,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
46,blue-collar,married,basic.6y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
49,blue-collar,married,basic.9y,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
43,housemaid,divorced,basic.6y,unknown,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
59,technician,married,university.degree,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
41,technician,single,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,blue-collar,married,basic.4y,unknown,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
25,blue-collar,single,basic.9y,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
47,admin.,married,professional.course,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,services,married,high.school,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
26,blue-collar,single,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
32,student,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,yes
57,management,married,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,entrepreneur,married,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
37,blue-collar,divorced,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,entrepreneur,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,yes
31,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
27,services,single,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,services,married,high.school,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
50,technician,married,professional.course,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
54,technician,married,professional.course,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
27,management,single,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
59,technician,married,professional.course,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
57,self-employed,married,university.degree,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
27,services,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
57,self-employed,married,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
56,services,married,high.school,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
47,technician,divorced,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
33,technician,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
56,services,married,high.school,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
40,services,married,basic.9y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
49,blue-collar,married,basic.9y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
49,blue-collar,married,basic.9y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
36,admin.,married,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
49,technician,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
31,entrepreneur,single,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
49,technician,married,professional.course,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
46,blue-collar,married,high.school,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
47,technician,divorced,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
33,technician,single,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
23,blue-collar,single,basic.9y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,technician,married,high.school,unknown,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
44,admin.,married,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,technician,married,basic.9y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,entrepreneur,married,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
58,blue-collar,married,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
59,admin.,married,basic.4y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
59,admin.,married,basic.4y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,services,married,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
47,technician,divorced,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
52,retired,single,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,technician,married,high.school,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
45,services,married,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,services,single,basic.9y,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
57,self-employed,married,university.degree,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,yes
52,technician,married,professional.course,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,technician,married,unknown,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
52,technician,married,professional.course,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
51,services,single,high.school,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
47,technician,divorced,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,blue-collar,married,unknown,unknown,unknown,unknown,jul,thu,1.4,93.918,-42.7,4.962,no
44,admin.,married,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
46,technician,divorced,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
48,management,married,university.degree,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
52,blue-collar,married,basic.9y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
39,services,divorced,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
38,admin.,divorced,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,technician,married,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
56,technician,married,professional.course,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
36,management,married,unknown,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
48,blue-collar,married,basic.4y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
44,services,married,high.school,unknown,unknown,unknown,jul,thu,1.4,93.918,-42.7,4.962,no
55,admin.,married,basic.4y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
57,self-employed,married,basic.4y,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
44,blue-collar,married,basic.9y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
49,technician,married,professional.course,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,blue-collar,single,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,blue-collar,married,basic.9y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
51,housemaid,divorced,high.school,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
52,services,married,high.school,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,blue-collar,single,basic.6y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
52,services,married,high.school,unknown,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
45,admin.,married,unknown,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
49,technician,married,professional.course,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
45,admin.,married,unknown,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
39,self-employed,single,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
45,admin.,married,unknown,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,yes
57,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
46,blue-collar,married,high.school,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,entrepreneur,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
51,housemaid,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
34,services,divorced,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
46,blue-collar,married,unknown,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
30,admin.,single,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
24,services,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
46,blue-collar,married,basic.6y,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
57,blue-collar,married,unknown,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
57,technician,married,professional.course,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,technician,married,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,technician,married,professional.course,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
37,blue-collar,single,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
35,blue-collar,married,unknown,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
29,entrepreneur,married,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
34,blue-collar,divorced,basic.6y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,yes
53,blue-collar,married,unknown,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,unknown,single,unknown,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
55,services,divorced,high.school,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
23,blue-collar,single,basic.9y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
35,retired,married,basic.4y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
32,technician,single,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
45,admin.,married,unknown,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,blue-collar,married,unknown,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
50,blue-collar,married,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,blue-collar,married,basic.9y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,blue-collar,married,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,unemployed,married,professional.course,unknown,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
39,admin.,married,university.degree,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
53,management,married,unknown,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
56,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
38,technician,single,professional.course,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
55,blue-collar,married,basic.6y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
40,blue-collar,single,professional.course,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
55,blue-collar,married,basic.6y,unknown,unknown,unknown,jul,thu,1.4,93.918,-42.7,4.962,no
42,management,married,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,entrepreneur,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
55,services,divorced,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
40,entrepreneur,divorced,unknown,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
48,blue-collar,married,basic.4y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,management,married,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,admin.,married,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
34,management,married,university.degree,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
51,admin.,married,university.degree,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
31,admin.,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
27,services,single,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
45,admin.,divorced,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
38,self-employed,married,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
48,admin.,married,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,yes
53,retired,married,basic.9y,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
29,admin.,single,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
30,admin.,single,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,yes
35,blue-collar,divorced,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
55,unknown,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,yes
41,entrepreneur,single,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,management,married,university.degree,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
47,technician,divorced,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
21,unemployed,married,high.school,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
59,technician,married,basic.4y,unknown,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,yes
32,technician,single,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
55,unknown,married,basic.4y,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
43,blue-collar,single,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,retired,married,basic.9y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,blue-collar,married,unknown,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,blue-collar,divorced,basic.4y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
34,admin.,single,unknown,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
36,management,married,university.degree,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
40,services,married,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
47,technician,divorced,high.school,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
59,unknown,married,unknown,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
29,technician,single,professional.course,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
36,blue-collar,married,basic.6y,unknown,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
54,technician,married,basic.6y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
48,blue-collar,married,basic.4y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,management,married,professional.course,no,unknown,unknown,jul,thu,1.4,93.918,-42.7,4.962,no
54,technician,married,basic.6y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
56,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
39,services,divorced,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
56,management,divorced,university.degree,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,blue-collar,married,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,technician,married,unknown,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
25,blue-collar,single,basic.9y,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
56,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
25,blue-collar,single,basic.9y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
54,unemployed,married,university.degree,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
38,blue-collar,single,high.school,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
57,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
47,technician,divorced,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,admin.,married,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
48,unemployed,married,basic.6y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
53,entrepreneur,married,university.degree,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
51,management,married,university.degree,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,yes
43,entrepreneur,married,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
33,technician,single,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
28,blue-collar,married,basic.4y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
35,technician,single,professional.course,no,no,yes,jul,thu,1.4,93.918,-42.7,4.962,no
32,blue-collar,married,basic.9y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
48,unemployed,married,basic.6y,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,yes
46,blue-collar,married,high.school,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
50,management,married,basic.9y,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
28,admin.,married,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
30,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
35,technician,single,professional.course,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
51,admin.,married,university.degree,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
57,blue-collar,married,basic.4y,unknown,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
45,admin.,married,unknown,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
41,blue-collar,married,high.school,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
27,services,single,high.school,no,no,no,jul,thu,1.4,93.918,-42.7,4.962,no
45,entrepreneur,married,university.degree,unknown,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
42,services,divorced,high.school,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
57,blue-collar,married,basic.4y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
22,blue-collar,married,basic.9y,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
59,retired,single,professional.course,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
31,services,married,basic.9y,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
43,entrepreneur,married,high.school,no,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
48,admin.,married,high.school,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
59,retired,single,professional.course,unknown,yes,no,jul,thu,1.4,93.918,-42.7,4.962,no
44,admin.,married,university.degree,no,yes,yes,jul,thu,1.4,93.918,-42.7,4.962,no
